0.754202,0.759725,0.694785,0.739329,0.660799
0.686660,0.762005,0.718826,0.777424,0.667655
0.673016,0.763359,0.739164,0.773762,0.674600
0.675655,0.761083,0.724749,0.768708,0.666175
0.249450,0.187625,0.175460,0.188709,0.163031
0.197870,0.197162,0.199849,0.519545,0.613127
0.598304,0.730694,0.734684,0.760955,0.694674
0.553327,0.611120,0.511916,0.514285,0.412037
0.305972,0.328400,0.289317,0.302032,0.242333
0.316806,0.375273,0.258259,0.291225,0.250117
0.449628,0.434075,0.344707,0.330117,0.263067
0.274592,0.277286,0.255466,0.283077,0.238369
0.256183,0.293285,0.323768,0.227795,0.210723
0.280594,0.348043,0.323558,0.346664,0.320722
0.568673,0.622221,0.563418,0.587211,0.491761
0.400203,0.294735,0.282270,0.285871,0.226638
0.298595,0.343963,0.349529,0.413048,0.344861
0.351893,0.417123,0.401072,0.439722,0.398442
0.499262,0.570757,0.572879,0.626190,0.587396
0.663872,0.765673,0.714685,0.760720,0.647863
0.680529,0.827772,0.711118,0.751236,0.641232
0.663935,0.778833,0.741569,0.784204,0.694606
0.722732,0.813521,0.734234,0.709065,0.565593
0.683629,0.769912,0.740174,0.767965,0.617334
0.672952,0.708606,0.642325,0.717620,0.643933
0.739183,0.745450,0.691901,0.744618,0.682154
0.683521,0.772886,0.697117,0.665286,0.563845
0.597738,0.726886,0.750994,0.796871,0.680988
0.682608,0.765024,0.736109,0.885133,0.694371
0.718012,0.773549,0.740314,0.806147,0.676422
0.727471,0.800753,0.737503,0.806947,0.705260
0.705732,0.769081,0.722823,0.795908,0.745672
0.680294,0.778480,0.730393,0.772315,0.685013
0.716533,0.919823,0.832086,0.767519,0.658180
0.741399,0.807112,0.752210,0.794074,0.654026
0.409919,0.446903,0.432601,0.426362,0.339775
0.537802,0.473578,0.481679,0.526413,0.479375
0.683008,0.779191,0.711841,0.742941,0.657200
0.444685,0.492135,0.434492,0.484941,0.362397
0.332408,0.347772,0.327193,0.362664,0.276481
0.222442,0.247099,0.239707,0.261715,0.222172
0.181216,0.211869,0.204510,0.223991,0.188595
0.175626,0.191634,0.176854,0.208310,0.184657
0.259516,0.279598,0.270617,0.292373,0.262029
0.395025,0.465452,0.445662,0.512785,0.430839
0.650259,0.859974,0.729687,0.762128,0.610419
0.684313,0.790003,0.761212,0.820088,0.667173
0.686221,0.755004,0.653870,0.676933,0.606651
0.793858,0.994101,0.898197,0.920860,0.737872
0.370729,0.405565,0.337056,0.362675,0.290515
0.222635,0.267095,0.249738,0.280896,0.251747
0.318952,0.392483,0.397998,0.451936,0.395960
0.694688,0.767255,0.724696,0.980121,0.696374
0.709719,0.767701,0.723317,0.771949,0.681343
0.712861,0.782663,0.913604,0.790516,0.656354
0.674766,0.774005,0.721462,0.786779,0.686734
0.696621,0.828537,0.830374,0.792952,0.681226
0.173462,0.198458,0.186990,0.199465,0.173630
0.225892,0.250095,0.237763,0.336041,0.538890
0.603444,0.718995,0.731484,0.783099,0.657351
0.697099,0.766232,0.732481,0.791914,0.665066
0.222564,0.597420,0.714398,0.850286,0.688002
0.708190,0.743838,0.687159,0.736141,0.648102
0.683022,0.772389,0.733844,0.804864,0.680872
0.452809,0.442049,0.422092,0.437261,0.389888
0.392098,0.428408,0.395822,0.396539,0.334732
0.287379,0.332594,0.312257,0.364514,0.320237
0.685316,0.676169,0.590377,0.659414,0.595878
0.696644,0.769651,0.730821,0.787259,0.669419
0.690956,0.772629,0.736949,0.790580,0.818947
0.700388,0.769938,0.722651,0.749158,0.642096
0.688790,0.764129,0.728835,0.792402,0.680450
0.669581,0.773448,0.727445,0.796441,0.660451
0.788443,0.808414,0.761438,0.771973,0.669459
0.679230,0.760752,0.728750,0.777924,0.695942
0.685105,0.784974,0.750093,0.776933,0.671062
0.713706,0.763832,0.710786,0.754361,0.659544
0.385488,0.432625,0.395602,0.416458,0.369291
0.510568,0.578534,0.599330,0.681132,0.635949
